MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo
241159886,2026-03-14T00:19:36,19.752347,72.571094,3.1,312.9,307.8,FV VANGUARD LEADER,IMO1159886,FV9886,30,0,27.0,6.9,2.9,30
241159886,2026-03-14T00:21:44,19.753491,72.569825,3.0,313.8,311.9,FV VANGUARD LEADER,IMO1159886,FV9886,30,0,27.0,6.9,2.9,30
241375709,2026-03-13T13:55:02,19.019907,71.683487,13.1,72.9,71.7,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T13:58:14,19.023276,71.695108,13.1,72.9,67.2,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T14:00:18,19.02547,71.702649,13.0,73.1,73.1,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T14:04:09,19.02952,71.716864,13.4,74.0,74.7,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T14:07:08,19.032269,71.727718,13.1,74.3,73.8,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T14:09:28,19.034778,71.736622,12.7,73.6,76.8,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T14:12:36,19.037846,71.747766,13.3,73.1,75.0,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T14:16:10,19.041753,71.760969,13.2,73.6,74.3,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T14:18:50,19.044184,71.77056,13.3,74.4,74.6,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T14:22:21,19.047748,71.783633,12.9,73.9,75.3,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T14:25:03,19.050453,71.793542,13.0,74.1,71.2,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T14:27:58,19.053333,71.804333,12.9,73.6,69.8,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T14:30:53,19.056422,71.815052,12.9,74.1,72.6,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T14:34:03,19.059387,71.826764,13.0,74.6,75.7,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T14:37:14,19.062504,71.838448,13.1,73.4,67.7,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T14:40:08,19.065629,71.84895,13.1,72.8,73.4,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T14:42:47,19.068408,71.858602,12.6,73.9,72.4,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T14:46:23,19.071881,71.871833,13.1,74.1,74.2,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T14:49:11,19.074774,71.882212,13.0,74.1,78.2,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T14:52:05,19.077544,71.892856,12.8,73.6,73.7,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T14:54:59,19.080703,71.903499,13.2,73.3,72.0,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T14:58:07,19.083825,71.914969,12.7,74.3,74.2,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T15:00:17,19.085931,71.923132,13.1,73.9,70.5,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T15:04:02,19.089715,71.936562,13.0,74.0,74.3,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T15:07:32,19.093069,71.949536,13.0,74.3,77.8,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T15:10:01,19.095576,71.958624,13.1,73.5,71.8,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T15:12:58,19.098675,71.969565,13.2,73.5,71.2,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T15:15:44,19.101513,71.979855,13.0,73.7,77.8,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T15:19:07,19.104926,71.992143,12.6,74.0,75.5,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T15:21:52,19.107591,72.002302,13.4,73.9,70.6,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T15:25:25,19.111267,72.015381,13.0,73.3,73.3,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T15:27:38,19.113567,72.023416,12.9,74.1,71.4,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T15:30:47,19.116564,72.035068,12.8,74.2,71.8,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T15:33:44,19.119564,72.045882,13.1,73.8,74.1,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T15:37:36,19.123398,72.059972,12.8,73.9,70.2,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T15:39:52,19.125685,72.068396,13.1,73.9,74.5,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T15:42:45,19.128597,72.079042,13.3,73.5,70.8,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T15:45:11,19.131214,72.088134,13.4,73.8,67.2,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T15:48:37,19.134562,72.100721,13.1,74.2,71.7,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T15:52:08,19.138079,72.113747,13.3,74.2,80.1,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T15:55:08,19.140946,72.124586,13.3,74.2,72.1,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T15:57:42,19.143479,72.133957,13.0,73.6,76.0,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T16:00:44,19.146643,72.145099,12.8,73.4,71.0,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T16:04:37,19.150625,72.159373,13.1,73.6,71.3,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T16:07:55,19.153982,72.171477,12.7,75.0,73.7,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T16:10:21,19.155977,72.180551,13.1,73.8,71.4,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T16:13:30,19.159655,72.192128,13.0,73.0,72.4,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T16:16:35,19.162514,72.203257,13.1,74.4,73.3,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T16:19:44,19.165728,72.215134,12.6,74.6,74.4,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T16:21:50,19.167536,72.2225,12.4,74.2,70.1,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T16:24:38,19.170491,72.232954,13.0,73.5,73.7,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T16:28:36,19.17458,72.247734,13.0,74.3,75.9,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T16:30:36,19.176356,72.255001,12.8,75.0,72.0,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T16:33:34,19.179146,72.265839,13.2,73.6,70.0,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T16:36:35,19.182499,72.277169,13.1,73.2,74.1,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T16:39:54,19.185768,72.289085,12.6,73.3,75.6,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T16:42:14,19.188259,72.297488,12.9,74.1,70.6,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T16:45:26,19.191279,72.309533,12.6,74.4,75.0,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T16:48:43,19.194573,72.321387,13.3,73.6,70.4,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T16:51:31,19.197446,72.331772,13.2,73.9,66.7,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T16:55:19,19.201286,72.345965,12.9,74.4,78.0,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T16:57:57,19.203711,72.35548,13.2,74.0,73.7,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T17:01:09,19.207086,72.367392,12.8,73.9,78.5,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T17:04:07,19.20988,72.378085,13.2,74.3,76.8,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T17:06:52,19.212686,72.38846,12.7,73.6,70.2,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T17:10:18,19.216176,72.40079,13.1,73.8,68.6,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T17:13:06,19.218991,72.411463,12.6,74.2,71.7,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T17:15:50,19.221647,72.421276,13.6,74.6,77.1,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T17:18:20,19.223994,72.430736,13.0,74.6,77.3,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T17:22:08,19.227686,72.444425,13.0,73.8,73.1,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T17:24:29,19.230215,72.453421,13.2,73.2,76.3,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T17:28:05,19.233915,72.466307,12.7,73.6,69.9,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T17:30:58,19.236736,72.476853,12.8,74.3,70.4,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T17:33:27,19.239182,72.486198,13.2,74.4,74.2,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T17:37:02,19.242719,72.499521,13.3,74.1,72.8,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T17:40:01,19.245712,72.510424,12.9,74.3,77.5,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T17:43:01,19.248555,72.521514,13.0,73.9,75.1,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T17:46:00,19.251711,72.532453,12.9,73.3,72.5,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T17:48:42,19.254414,72.542251,13.3,74.3,77.9,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T17:52:09,19.25771,72.555125,12.9,74.2,68.7,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T17:54:42,19.260318,72.564397,12.9,74.3,68.9,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T17:57:33,19.262926,72.574836,12.9,74.1,73.5,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T18:01:11,19.266735,72.588302,13.2,73.7,75.2,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T18:04:17,19.269772,72.599667,13.0,73.9,81.7,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T18:07:10,19.272781,72.610444,12.8,74.0,76.2,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T18:09:52,19.275311,72.620191,12.6,74.0,77.4,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T18:12:15,19.277783,72.628937,13.1,74.1,74.6,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T18:16:29,19.281844,72.644503,13.1,75.1,74.9,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T18:18:14,19.283387,72.651291,13.1,74.0,71.3,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T18:22:09,19.28749,72.665418,12.6,73.5,72.5,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T18:25:42,19.291052,72.678709,12.8,73.9,79.7,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T18:28:00,19.293321,72.686892,12.8,74.0,75.6,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T18:31:03,19.296345,72.698305,13.1,74.4,78.7,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T18:34:05,19.299275,72.709443,12.9,74.3,73.9,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T18:37:01,19.3022,72.720364,13.2,74.3,74.4,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T18:40:47,19.305851,72.734252,13.0,74.5,74.2,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T18:42:38,19.307588,72.740952,13.1,73.6,74.5,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T18:45:36,19.310716,72.751766,12.9,73.9,72.5,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T18:48:49,19.313843,72.763915,13.3,73.8,83.4,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T18:52:34,19.317744,72.777452,12.8,74.2,74.4,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T18:54:44,19.319534,72.785243,13.1,74.3,74.7,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T18:58:06,19.323126,72.797679,13.1,73.1,74.8,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T19:01:20,19.326516,72.809611,13.2,74.4,72.7,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T19:04:13,19.329127,72.820529,13.3,75.0,77.3,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
241375709,2026-03-13T19:07:19,19.332195,72.832085,13.3,74.3,74.8,MV AURORA SPIRIT,IMO1375709,MV5709,70,0,222.1,35.4,11.1,70
244853417,2026-03-15T02:00:37,19.774153,71.629576,20.8,97.2,100.6,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T02:03:47,19.771865,71.648939,21.3,97.0,98.0,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T02:06:12,19.770181,71.663893,20.6,97.2,96.3,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T02:09:25,19.767708,71.683646,21.2,97.5,95.9,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T02:11:37,19.76608,71.697129,21.1,97.0,100.5,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T02:15:18,19.763525,71.719824,21.2,97.5,100.0,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T02:17:46,19.761356,71.734971,20.5,97.4,90.6,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T02:21:07,19.759156,71.755505,20.9,96.9,99.0,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T02:25:14,19.756087,71.780851,20.9,96.9,95.2,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T02:27:15,19.754862,71.793336,21.3,97.1,102.2,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T02:29:50,19.752793,71.809047,21.0,97.6,101.6,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T02:33:18,19.750242,71.830192,20.9,97.2,96.8,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T02:35:58,19.748339,71.846593,21.0,97.2,93.9,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T02:38:48,19.746193,71.864174,21.2,97.3,101.6,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T02:42:54,19.743194,71.88928,21.5,97.1,92.4,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T02:45:32,19.741314,71.905531,21.1,97.2,101.1,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T02:48:16,19.739239,71.922598,20.9,97.4,95.0,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T02:51:00,19.737221,71.939049,21.2,97.4,99.8,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T02:54:02,19.734922,71.957785,21.3,97.3,89.4,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T02:57:42,19.732197,71.980591,21.2,97.1,96.0,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T03:00:15,19.730439,71.996089,20.5,97.0,99.8,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T03:02:02,19.729148,72.006933,21.1,97.5,95.6,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T03:07:01,19.725271,72.037558,20.7,97.2,96.8,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T03:09:13,19.72388,72.051104,20.7,96.8,95.9,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T03:12:16,19.721612,72.070031,20.5,97.3,93.6,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T03:15:32,19.719208,72.089846,21.3,97.5,98.1,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T03:18:19,19.717071,72.106873,20.9,97.4,95.9,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T03:21:25,19.714801,72.12585,20.9,97.0,99.1,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T03:24:00,19.713048,72.141857,21.2,97.5,97.6,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T03:26:42,19.710761,72.158327,20.6,97.9,95.0,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T03:30:15,19.708038,72.180198,21.0,97.5,98.4,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T03:33:40,19.705437,72.201116,21.1,96.8,92.7,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T03:35:55,19.70411,72.21517,21.1,96.7,97.6,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T03:38:53,19.70189,72.233234,20.9,97.8,99.4,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T03:42:35,19.69883,72.256069,20.9,97.8,103.5,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T03:44:59,19.697057,72.270551,21.2,97.3,93.8,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T03:48:00,19.694839,72.289275,21.2,97.0,95.5,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T03:51:01,19.692746,72.307625,20.5,97.6,95.7,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T03:54:07,19.69014,72.326816,21.0,97.9,98.2,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T03:56:35,19.68822,72.342203,21.0,96.7,93.3,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T03:59:57,19.686131,72.362762,20.7,97.1,93.5,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T04:03:14,19.683464,72.382761,20.9,97.7,93.7,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T04:06:14,19.681221,72.401544,20.9,97.5,90.9,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T04:09:34,19.678635,72.421556,21.1,97.5,95.2,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T04:12:48,19.676258,72.441718,20.8,97.7,99.2,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T04:15:41,19.673868,72.459102,21.0,97.7,93.6,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T04:18:29,19.671836,72.476345,21.3,97.1,94.7,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T04:21:06,19.669958,72.492284,20.9,97.7,98.1,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T04:23:55,19.66756,72.509835,20.9,97.5,94.9,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T04:27:09,19.665325,72.529643,21.0,97.2,98.6,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T04:30:21,19.662889,72.54927,20.8,97.4,98.0,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T04:33:27,19.660554,72.568366,21.3,97.5,97.2,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T04:36:22,19.658303,72.586149,21.1,97.6,97.4,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T04:39:06,19.656178,72.60302,20.8,97.7,100.9,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T04:42:26,19.653557,72.623494,20.5,97.3,98.4,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T04:45:36,19.651356,72.642689,20.7,97.3,93.8,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T04:48:28,19.649126,72.660343,20.6,97.8,95.2,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T04:51:08,19.646972,72.67683,21.5,97.4,99.1,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T04:53:51,19.645058,72.693535,21.5,97.3,93.2,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T04:56:50,19.642734,72.711982,21.1,97.6,95.0,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T04:59:54,19.640375,72.730593,20.8,97.9,100.0,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
244853417,2026-03-15T05:03:14,19.637638,72.751062,21.0,97.4,96.1,MV IRONWOOD CREST,IMO4853417,MV3417,60,0,107.3,30.9,5.3,60
